journey_id,path,num_touchpoints,converted,revenue
1995,Social Media > Direct > Email > Direct,4,0,0
1996,Social Media > Organic Search > Paid Search > Social Media,4,0,0
1997,Paid Search > Email,2,0,0
1998,Social Media,1,0,0
1999,Paid Search,1,1,71.01
2000,Paid Search > Direct,2,1,572.68
2001,Paid Search > Direct,2,1,975.53
2002,Paid Search > Social Media > Paid Search,3,1,70.6
2003,Email,1,1,671.52
2004,Direct > Paid Search > Organic Search > Organic Search > Paid Search > Social Media > Email > Direct,8,0,0
2005,Social Media > Social Media,2,0,0
2006,Direct,1,0,0
2007,Email,1,1,103.41
2008,Organic Search,1,0,0
2009,Email > Direct,2,1,593.19
2010,Paid Search,1,1,723.92
2011,Paid Search > Social Media,2,0,0
2012,Paid Search,1,1,1636.43
2013,Social Media > Direct,2,0,0
2014,Paid Search > Social Media,2,0,0
2015,Social Media > Paid Search > Direct,3,1,194.38
2016,Organic Search,1,0,0
2017,Organic Search,1,0,0
2018,Email > Direct,2,1,442.02
2019,Email,1,1,55.81
2020,Email,1,0,0
2021,Organic Search,1,0,0
2022,Paid Search,1,1,564.7
2023,Direct,1,0,0
2024,Organic Search > Email,2,1,77.16
2025,Social Media > Direct,2,0,0
2026,Organic Search > Paid Search,2,1,222.26
2027,Paid Search > Social Media > Organic Search,3,0,0
2028,Organic Search > Paid Search,2,1,64.36
2029,Paid Search > Social Media,2,0,0
2030,Paid Search > Social Media > Paid Search,3,1,241.26
2031,Direct,1,0,0
2032,Organic Search > Paid Search > Direct,3,0,0
2033,Paid Search,1,1,335.0
2034,Paid Search,1,1,51.86
2035,Organic Search > Paid Search > Direct,3,0,0
2036,Paid Search,1,0,0
2037,Direct,1,1,642.37
2038,Organic Search,1,0,0
2039,Paid Search,1,1,946.17
2040,Social Media,1,0,0
2041,Organic Search > Paid Search,2,0,0
2042,Social Media > Direct,2,0,0
2043,Organic Search,1,1,286.42
2044,Organic Search,1,0,0
2045,Organic Search,1,1,279.07
2046,Social Media,1,0,0
2047,Organic Search > Direct,2,0,0
2048,Social Media,1,0,0
2049,Organic Search > Paid Search,2,0,0
2050,Paid Search > Direct > Email,3,1,243.92
2051,Social Media,1,0,0
2052,Paid Search,1,1,258.67
2053,Organic Search > Paid Search,2,0,0
2054,Paid Search,1,1,240.94
2055,Paid Search > Social Media,2,0,0
2056,Organic Search,1,0,0
2057,Email > Social Media > Organic Search > Paid Search > Email,5,1,69.4
2058,Email,1,1,139.52
2059,Organic Search > Organic Search,2,1,224.19
2060,Email,1,0,0
2061,Social Media,1,0,0
2062,Direct,1,1,63.1
2063,Organic Search,1,0,0
2064,Email,1,0,0
2065,Paid Search > Social Media > Organic Search > Email,4,0,0
2066,Paid Search > Social Media,2,0,0
2067,Organic Search,1,0,0
2068,Email,1,0,0
2069,Organic Search > Paid Search > Direct > Paid Search > Email,5,1,101.78
2070,Paid Search,1,0,0
2071,Organic Search > Paid Search > Direct > Social Media > Email > Direct,6,1,239.61
2072,Email,1,1,66.83
2073,Organic Search > Social Media,2,1,140.73
2074,Paid Search,1,0,0
2075,Direct > Social Media,2,0,0
2076,Social Media,1,0,0
2077,Social Media,1,0,0
2078,Direct,1,0,0
2079,Paid Search,1,1,227.19
2080,Direct,1,1,202.13
2081,Social Media > Email,2,1,196.87
2082,Direct > Email,2,1,223.54
2083,Social Media,1,0,0
2084,Social Media > Organic Search > Email > Direct > Social Media > Paid Search > Organic Search,7,0,0
2085,Social Media,1,0,0
2086,Social Media > Email > Direct,3,1,1281.31
2087,Direct,1,1,55.92
2088,Email > Direct > Email,3,1,366.0
2089,Organic Search,1,1,1412.09
2090,Paid Search > Email > Direct > Organic Search,4,0,0
2091,Organic Search > Paid Search,2,1,101.06
2092,Organic Search,1,1,1897.72
2093,Organic Search > Paid Search,2,1,230.42
2094,Organic Search > Paid Search > Social Media > Social Media > Direct,5,1,245.32
2095,Organic Search,1,0,0
2096,Paid Search > Social Media > Direct,3,1,1640.49
2097,Email,1,0,0
2098,Organic Search > Email,2,0,0
2099,Email,1,0,0
2100,Social Media > Paid Search,2,1,165.91
2101,Paid Search > Direct,2,1,84.16
2102,Paid Search > Social Media > Paid Search > Organic Search > Direct,5,0,0
2103,Paid Search,1,0,0
2104,Direct,1,0,0
2105,Paid Search > Direct,2,1,445.27
2106,Organic Search,1,0,0
2107,Paid Search,1,1,159.07
2108,Organic Search,1,0,0
2109,Social Media,1,1,613.09
2110,Social Media,1,0,0
2111,Direct,1,0,0
2112,Organic Search > Organic Search,2,0,0
2113,Social Media,1,0,0
2114,Social Media,1,0,0
2115,Organic Search > Direct,2,0,0
2116,Organic Search,1,1,436.61
2117,Organic Search,1,0,0
2118,Social Media,1,0,0
2119,Paid Search,1,1,307.41
2120,Organic Search > Email,2,0,0
2121,Organic Search > Social Media,2,0,0
2122,Social Media > Email > Direct,3,1,391.06
2123,Organic Search,1,1,1016.59
2124,Organic Search,1,0,0
2125,Direct,1,1,296.76
2126,Email > Organic Search > Paid Search,3,1,592.71
2127,Social Media > Paid Search > Direct,3,0,0
2128,Organic Search > Paid Search,2,0,0
2129,Paid Search,1,0,0
2130,Organic Search > Paid Search > Social Media,3,0,0
2131,Organic Search,1,0,0
2132,Paid Search,1,1,721.02
2133,Organic Search > Social Media > Email > Direct,4,1,486.74
2134,Social Media > Paid Search > Organic Search,3,0,0
2135,Organic Search,1,1,138.74
2136,Paid Search > Organic Search,2,1,404.55
2137,Direct,1,1,157.36
2138,Paid Search,1,0,0
2139,Direct,1,0,0
2140,Direct,1,1,64.31
2141,Paid Search > Email > Paid Search > Direct,4,0,0
2142,Social Media,1,0,0
2143,Organic Search,1,1,211.79
2144,Social Media,1,0,0
2145,Paid Search,1,1,485.12
2146,Paid Search > Social Media,2,0,0
2147,Direct,1,0,0
2148,Organic Search > Email > Organic Search,3,0,0
2149,Paid Search > Direct,2,1,567.56
2150,Organic Search > Email,2,0,0
2151,Direct,1,0,0
2152,Direct,1,0,0
2153,Social Media > Social Media > Paid Search > Social Media,4,1,714.08
2154,Paid Search > Paid Search,2,0,0
2155,Paid Search,1,1,724.87
2156,Organic Search > Direct > Paid Search,3,1,102.91
2157,Email,1,1,158.72
2158,Social Media > Paid Search,2,0,0
2159,Direct,1,0,0
2160,Organic Search > Social Media > Direct,3,0,0
2161,Organic Search > Paid Search,2,1,635.66
2162,Social Media,1,0,0
2163,Direct,1,0,0
2164,Social Media,1,0,0
2165,Paid Search,1,1,1072.48
2166,Social Media,1,1,423.38
2167,Organic Search > Paid Search > Paid Search > Paid Search,4,1,397.85
2168,Organic Search > Email,2,0,0
2169,Direct,1,1,65.47
2170,Paid Search,1,0,0
2171,Direct > Direct,2,1,677.94
2172,Paid Search,1,1,148.83
2173,Paid Search > Direct > Social Media,3,0,0
2174,Email,1,1,560.88
2175,Organic Search,1,1,1554.45
2176,Social Media > Email,2,0,0
2177,Organic Search,1,0,0
2178,Social Media > Direct,2,0,0
2179,Paid Search,1,1,295.29
2180,Paid Search,1,0,0
2181,Organic Search,1,0,0
2182,Email,1,1,266.36
2183,Organic Search > Direct,2,1,363.7
2184,Email,1,0,0
2185,Paid Search > Email,2,1,403.09
2186,Paid Search,1,1,224.09
2187,Organic Search,1,0,0
2188,Paid Search > Social Media,2,0,0
2189,Social Media,1,0,0
2190,Email,1,1,298.22
2191,Organic Search,1,1,86.21
2192,Organic Search,1,0,0
2193,Social Media > Organic Search,2,0,0
2194,Social Media,1,0,0
2195,Direct > Social Media,2,0,0
2196,Paid Search,1,0,0
2197,Direct > Paid Search,2,0,0
2198,Organic Search > Paid Search,2,0,0
2199,Social Media,1,1,350.79
2200,Paid Search > Organic Search > Paid Search > Direct,4,0,0
2201,Direct,1,1,222.95
2202,Email,1,1,1797.34
2203,Social Media > Social Media,2,0,0
2204,Paid Search > Paid Search > Paid Search > Direct,4,1,213.82
2205,Social Media,1,1,236.34
2206,Email > Social Media > Direct,3,1,542.85
2207,Organic Search > Paid Search,2,0,0
2208,Email > Social Media,2,0,0
2209,Organic Search,1,1,687.32
2210,Paid Search,1,1,628.25
2211,Email > Paid Search,2,0,0
2212,Direct,1,0,0
2213,Organic Search,1,1,188.68
2214,Email > Paid Search > Paid Search > Social Media > Paid Search,5,1,114.0
2215,Direct,1,1,186.11
2216,Paid Search,1,0,0
2217,Organic Search > Social Media,2,0,0
2218,Paid Search,1,0,0
2219,Social Media > Direct,2,1,513.6
2220,Direct,1,1,325.9
2221,Organic Search,1,0,0
2222,Organic Search > Paid Search > Email,3,0,0
2223,Direct,1,1,139.77
2224,Organic Search,1,1,113.74
2225,Paid Search,1,0,0
2226,Paid Search > Paid Search > Email > Direct,4,0,0
2227,Paid Search > Organic Search,2,0,0
2228,Direct,1,0,0
2229,Organic Search > Email,2,1,1407.42
2230,Paid Search > Social Media,2,0,0
2231,Paid Search > Organic Search,2,1,81.16
2232,Organic Search > Direct > Paid Search,3,1,133.38
2233,Organic Search,1,0,0
2234,Organic Search > Organic Search > Email,3,0,0
2235,Paid Search > Paid Search,2,0,0
2236,Organic Search,1,0,0
2237,Paid Search,1,0,0
2238,Paid Search,1,1,1798.1
2239,Social Media,1,0,0
2240,Direct > Social Media,2,0,0
2241,Paid Search > Email,2,1,312.67
2242,Social Media,1,0,0
2243,Paid Search > Paid Search > Organic Search > Direct > Social Media > Paid Search > Direct,7,0,0
2244,Organic Search,1,0,0
2245,Direct,1,0,0
2246,Organic Search,1,1,774.66
2247,Direct,1,0,0
2248,Paid Search > Email > Direct,3,0,0
2249,Direct,1,0,0
2250,Paid Search,1,0,0
2251,Direct,1,1,72.54
2252,Organic Search,1,0,0
2253,Direct > Social Media > Organic Search,3,0,0
2254,Social Media > Direct,2,0,0
2255,Direct,1,1,638.48
2256,Paid Search,1,1,455.23
2257,Social Media > Email,2,1,398.37
2258,Social Media,1,0,0
2259,Social Media > Paid Search,2,1,429.35
2260,Direct,1,1,564.42
2261,Direct,1,1,309.41
2262,Organic Search > Paid Search,2,0,0
2263,Paid Search,1,0,0
2264,Paid Search > Direct,2,1,278.51
2265,Organic Search > Direct,2,0,0
2266,Organic Search > Social Media > Social Media > Paid Search,4,1,330.48
2267,Paid Search,1,0,0
2268,Social Media,1,0,0
2269,Organic Search > Direct,2,1,413.45
2270,Social Media > Email > Direct > Organic Search,4,0,0
2271,Organic Search > Email > Paid Search > Direct > Paid Search,5,1,80.96
2272,Paid Search > Social Media,2,0,0
2273,Organic Search > Email > Direct,3,1,252.89
2274,Organic Search > Direct,2,0,0
2275,Organic Search > Email > Direct,3,1,179.39
2276,Organic Search > Organic Search > Email,3,1,164.13
2277,Organic Search > Direct,2,1,155.27
2278,Social Media,1,0,0
2279,Social Media > Email,2,0,0
2280,Direct,1,1,437.23
2281,Paid Search > Paid Search > Paid Search > Organic Search > Paid Search,5,1,854.76
2282,Social Media > Email,2,0,0
2283,Social Media > Direct > Direct,3,1,871.62
2284,Organic Search > Direct > Email,3,0,0
2285,Direct,1,0,0
2286,Organic Search,1,0,0
2287,Organic Search,1,0,0
2288,Email,1,1,308.71
2289,Direct,1,1,337.63
2290,Organic Search > Organic Search,2,0,0
2291,Direct,1,1,254.56
2292,Organic Search > Email > Direct,3,1,134.04
2293,Paid Search,1,1,382.57
2294,Organic Search > Social Media > Email > Direct > Direct > Organic Search > Organic Search > Paid Search,8,1,168.01
2295,Direct > Paid Search > Social Media,3,0,0
2296,Paid Search > Email > Paid Search > Organic Search,4,1,232.48
2297,Social Media > Email,2,0,0
2298,Paid Search > Direct,2,1,146.01
2299,Direct > Social Media,2,0,0
2300,Organic Search,1,1,361.74
2301,Organic Search,1,0,0
2302,Direct > Paid Search,2,1,231.34
2303,Direct > Email,2,1,97.93
2304,Social Media > Social Media,2,0,0
2305,Direct,1,0,0
2306,Direct,1,0,0
2307,Paid Search,1,1,127.08
2308,Paid Search,1,0,0
2309,Paid Search > Organic Search,2,1,277.36
2310,Organic Search,1,1,1540.71
2311,Social Media > Email,2,1,488.62
2312,Organic Search,1,0,0
2313,Paid Search,1,0,0
2314,Paid Search > Email > Social Media > Paid Search > Social Media,5,0,0
2315,Direct,1,0,0
2316,Paid Search,1,1,382.05
2317,Organic Search,1,0,0
2318,Social Media > Paid Search > Organic Search > Paid Search > Organic Search > Paid Search,6,0,0
2319,Direct > Email,2,0,0
2320,Social Media > Paid Search,2,0,0
2321,Paid Search > Organic Search > Social Media,3,0,0
2322,Paid Search > Paid Search,2,1,633.25
2323,Paid Search,1,1,64.32
2324,Email,1,0,0
2325,Organic Search,1,0,0
2326,Organic Search,1,0,0
2327,Paid Search,1,0,0
2328,Email,1,0,0
2329,Organic Search,1,0,0
2330,Paid Search,1,1,353.72
2331,Social Media,1,0,0
2332,Organic Search > Social Media,2,1,1629.35
2333,Organic Search > Paid Search,2,1,275.54
2334,Organic Search > Paid Search > Social Media,3,0,0
2335,Organic Search > Direct,2,0,0
2336,Social Media > Organic Search > Paid Search > Social Media > Email,5,1,68.01
2337,Organic Search,1,0,0
2338,Direct > Paid Search,2,1,1711.99
2339,Social Media > Email > Organic Search,3,0,0
2340,Email,1,1,112.09
2341,Organic Search > Paid Search,2,1,291.59
2342,Direct > Paid Search,2,1,226.86
2343,Organic Search > Direct,2,1,297.89
2344,Paid Search > Social Media > Organic Search,3,1,273.85
2345,Email > Paid Search > Email,3,1,712.75
2346,Direct > Organic Search > Email > Paid Search,4,1,269.75
2347,Paid Search,1,0,0
2348,Email > Paid Search > Social Media > Paid Search > Paid Search,5,0,0
2349,Paid Search,1,1,280.83
2350,Direct,1,0,0
2351,Social Media > Paid Search,2,1,607.66
2352,Organic Search,1,1,254.39
2353,Paid Search > Paid Search,2,0,0
2354,Social Media,1,0,0
2355,Email,1,1,50.54
2356,Direct > Social Media,2,0,0
2357,Paid Search > Direct,2,0,0
2358,Email,1,1,194.46
2359,Direct > Email > Paid Search,3,0,0
2360,Organic Search > Email > Direct,3,1,448.37
2361,Email > Direct,2,0,0
2362,Social Media > Paid Search > Direct,3,1,519.48
2363,Email > Direct,2,1,546.73
2364,Social Media,1,0,0
2365,Social Media > Paid Search > Organic Search,3,0,0
2366,Organic Search,1,1,468.36
2367,Organic Search > Social Media,2,0,0
2368,Direct,1,0,0
2369,Organic Search > Paid Search,2,0,0
2370,Direct,1,0,0
2371,Organic Search,1,0,0
2372,Organic Search > Paid Search,2,0,0
2373,Social Media > Email > Organic Search,3,0,0
2374,Paid Search,1,1,244.26
2375,Email,1,0,0
2376,Organic Search > Email > Paid Search > Organic Search,4,1,724.58
2377,Organic Search,1,0,0
2378,Social Media,1,0,0
2379,Organic Search > Email > Direct,3,0,0
2380,Social Media > Social Media > Paid Search,3,0,0
2381,Organic Search,1,0,0
2382,Paid Search > Organic Search,2,0,0
2383,Social Media,1,0,0
2384,Social Media,1,0,0
2385,Direct,1,1,1135.51
2386,Organic Search,1,0,0
2387,Paid Search,1,0,0
2388,Organic Search > Paid Search,2,1,95.92
2389,Social Media,1,1,1724.84
2390,Paid Search > Email,2,1,747.24
2391,Email,1,1,77.1
2392,Organic Search,1,1,542.07
2393,Organic Search > Direct > Paid Search,3,1,963.68
2394,Social Media,1,0,0
2395,Organic Search > Social Media,2,0,0
2396,Social Media,1,1,568.52
2397,Paid Search,1,0,0
2398,Organic Search > Email > Direct,3,1,237.96
2399,Social Media,1,0,0
2400,Social Media > Organic Search > Email,3,1,251.87
2401,Organic Search,1,1,196.59
2402,Direct > Direct > Social Media > Direct,4,0,0
2403,Organic Search,1,0,0
2404,Direct,1,0,0
2405,Social Media,1,0,0
2406,Organic Search,1,0,0
2407,Paid Search,1,1,758.14
2408,Paid Search,1,0,0
2409,Paid Search > Direct,2,0,0
2410,Paid Search,1,0,0
2411,Email > Direct > Email,3,1,88.1
2412,Social Media > Direct,2,0,0
2413,Organic Search,1,0,0
2414,Paid Search,1,0,0
2415,Email > Paid Search > Paid Search > Email,4,0,0
2416,Organic Search > Social Media > Email > Paid Search > Social Media,5,0,0
2417,Organic Search > Direct > Email,3,0,0
2418,Social Media > Paid Search > Paid Search,3,1,264.75
2419,Paid Search,1,0,0
2420,Direct > Paid Search > Direct,3,0,0
2421,Direct,1,1,503.57
2422,Organic Search,1,0,0
2423,Social Media,1,0,0
2424,Social Media,1,0,0
2425,Organic Search,1,0,0
2426,Organic Search,1,0,0
2427,Organic Search > Paid Search > Direct > Paid Search > Direct,5,1,166.47
2428,Social Media,1,0,0
2429,Paid Search > Paid Search,2,1,469.0
2430,Email > Social Media > Email > Direct,4,0,0
2431,Paid Search,1,1,367.03
2432,Organic Search > Paid Search > Direct,3,1,57.83
2433,Social Media > Email,2,0,0
2434,Paid Search > Direct,2,1,267.01
2435,Direct,1,0,0
2436,Organic Search,1,1,67.31
2437,Paid Search > Email,2,1,309.91
2438,Social Media > Social Media,2,0,0
2439,Organic Search,1,0,0
2440,Paid Search,1,0,0
2441,Organic Search > Social Media > Email,3,1,296.41
2442,Social Media > Email,2,1,52.48
2443,Email,1,1,216.99
2444,Social Media > Email,2,0,0
2445,Direct,1,0,0
2446,Social Media > Email > Social Media > Direct > Social Media,5,0,0
2447,Organic Search,1,0,0
2448,Paid Search,1,1,162.64
2449,Email > Paid Search > Direct,3,0,0
2450,Organic Search > Paid Search,2,0,0
2451,Paid Search,1,1,144.39
2452,Paid Search,1,0,0
2453,Direct,1,1,253.44
2454,Organic Search,1,0,0
2455,Paid Search,1,0,0
2456,Social Media,1,0,0
2457,Paid Search > Direct,2,1,513.9
2458,Email > Paid Search > Social Media > Direct > Social Media,5,1,428.94
2459,Email,1,1,369.95
2460,Social Media,1,0,0
2461,Direct,1,0,0
2462,Email > Paid Search,2,1,446.77
2463,Paid Search,1,0,0
2464,Direct > Paid Search > Direct,3,1,122.48
2465,Paid Search > Social Media > Direct,3,1,167.39
2466,Organic Search,1,0,0
2467,Direct,1,1,1555.75
2468,Social Media > Organic Search > Email > Social Media > Social Media,5,0,0
2469,Organic Search,1,0,0
2470,Email > Direct > Email,3,0,0
2471,Paid Search > Organic Search > Paid Search > Direct,4,0,0
2472,Email,1,1,289.79
2473,Direct > Email,2,0,0
2474,Organic Search,1,1,1702.0
2475,Social Media > Paid Search,2,1,169.49
2476,Direct,1,1,259.75
2477,Email,1,1,670.57
2478,Email,1,1,188.23
2479,Direct > Email > Paid Search > Direct,4,1,216.69
2480,Social Media,1,0,0
2481,Organic Search > Email,2,1,163.43
2482,Social Media > Email > Email,3,0,0
2483,Organic Search > Direct > Email,3,0,0
2484,Email,1,0,0
2485,Social Media > Social Media,2,0,0
2486,Social Media,1,0,0
2487,Social Media > Paid Search > Direct,3,1,120.62
2488,Direct > Paid Search > Direct,3,1,1086.2
2489,Paid Search > Organic Search > Paid Search,3,0,0
2490,Organic Search,1,1,128.4
2491,Direct,1,0,0
2492,Organic Search > Organic Search > Paid Search,3,1,218.87
2493,Direct,1,0,0
2494,Paid Search,1,1,295.03
2495,Social Media,1,0,0
2496,Organic Search > Organic Search > Organic Search > Direct > Social Media,5,0,0
2497,Organic Search > Paid Search > Email > Social Media,4,0,0
2498,Direct > Email,2,1,239.42
2499,Social Media > Social Media,2,0,0
2500,Paid Search,1,1,98.26
2501,Organic Search,1,1,212.43
2502,Paid Search,1,1,967.38
2503,Email,1,0,0
2504,Paid Search,1,0,0
2505,Paid Search,1,1,1434.37
2506,Social Media > Direct,2,1,208.17
2507,Organic Search > Paid Search > Organic Search > Direct,4,1,256.67
2508,Social Media,1,0,0
2509,Paid Search > Organic Search > Paid Search > Email,4,0,0
2510,Paid Search > Organic Search,2,1,244.88
